ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,is_chatter
1590,Chatter_Site,10/03/2024 00:00:25,Off,Good,Current Data,,,Sensor,True
1591,Chatter_Site,10/03/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1592,Chatter_Site,10/03/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1593,Chatter_Site,10/03/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,True
1594,Chatter_Site,10/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1595,Chatter_Site,10/03/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1596,Chatter_Site,10/03/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1597,Chatter_Site,10/03/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
1598,Chatter_Site,10/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1599,Chatter_Site,10/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1600,Chatter_Site,11/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,False
1601,Chatter_Site,11/03/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1602,Chatter_Site,11/03/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1603,Chatter_Site,11/03/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,True
1604,Chatter_Site,11/03/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
1605,Chatter_Site,11/03/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1606,Chatter_Site,12/03/2024 00:00:06,Off,Good,Current Data,,,Sensor,False
1607,Chatter_Site,12/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1608,Chatter_Site,12/03/2024 00:00:25,Off,Good,Current Data,,,Sensor,True
1609,Chatter_Site,12/03/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1610,Chatter_Site,12/03/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1611,Chatter_Site,12/03/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1612,Chatter_Site,12/03/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1613,Chatter_Site,12/03/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1614,Chatter_Site,12/03/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1615,Chatter_Site,12/03/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1616,Chatter_Site,12/03/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
1617,Chatter_Site,12/03/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1618,Chatter_Site,13/03/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,False
1619,Chatter_Site,13/03/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1620,Chatter_Site,13/03/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
1621,Chatter_Site,13/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1622,Chatter_Site,13/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1623,Chatter_Site,13/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1624,Chatter_Site,13/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1625,Chatter_Site,13/03/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1626,Chatter_Site,13/03/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1627,Chatter_Site,13/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1628,Chatter_Site,13/03/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1629,Chatter_Site,13/03/2024 00:00:18,Off,Good,Current Data,,,Sensor,True
1630,Chatter_Site,14/03/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,False
1631,Chatter_Site,14/03/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
1632,Chatter_Site,14/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1633,Chatter_Site,14/03/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1634,Chatter_Site,14/03/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
1635,Chatter_Site,14/03/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1636,Chatter_Site,14/03/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1637,Chatter_Site,14/03/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
1638,Chatter_Site,14/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1639,Chatter_Site,14/03/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1640,Chatter_Site,14/03/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1641,Chatter_Site,14/03/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1642,Chatter_Site,14/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1643,Chatter_Site,14/03/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1644,Chatter_Site,14/03/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1645,Chatter_Site,15/03/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,False
1646,Chatter_Site,15/03/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
1647,Chatter_Site,15/03/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1648,Chatter_Site,15/03/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1649,Chatter_Site,15/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1650,Chatter_Site,15/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1651,Chatter_Site,16/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,False
1652,Chatter_Site,16/03/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1653,Chatter_Site,16/03/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
1654,Chatter_Site,16/03/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1655,Chatter_Site,16/03/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
1656,Chatter_Site,16/03/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
1657,Chatter_Site,16/03/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1658,Chatter_Site,17/03/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,False
1659,Chatter_Site,17/03/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
1660,Chatter_Site,17/03/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1661,Chatter_Site,17/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1662,Chatter_Site,17/03/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1663,Chatter_Site,17/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1664,Chatter_Site,17/03/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1665,Chatter_Site,17/03/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1666,Chatter_Site,17/03/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,True
1667,Chatter_Site,17/03/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1668,Chatter_Site,17/03/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1669,Chatter_Site,17/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1670,Chatter_Site,17/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1671,Chatter_Site,17/03/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1672,Chatter_Site,17/03/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1673,Chatter_Site,18/03/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,False
1674,Chatter_Site,18/03/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1675,Chatter_Site,18/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1676,Chatter_Site,18/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1677,Chatter_Site,18/03/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1678,Chatter_Site,18/03/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1679,Chatter_Site,18/03/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1680,Chatter_Site,18/03/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
1681,Chatter_Site,18/03/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
1682,Chatter_Site,18/03/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1683,Chatter_Site,18/03/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
1684,Chatter_Site,19/03/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,False
1685,Chatter_Site,19/03/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1686,Chatter_Site,19/03/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1687,Chatter_Site,19/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1688,Chatter_Site,19/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1689,Chatter_Site,19/03/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1690,Chatter_Site,19/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1691,Chatter_Site,19/03/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
1692,Chatter_Site,19/03/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
1693,Chatter_Site,19/03/2024 00:00:23,Off,Good,Current Data,,,Sensor,True
1694,Chatter_Site,19/03/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1695,Chatter_Site,19/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1696,Chatter_Site,19/03/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1697,Chatter_Site,19/03/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
1698,Chatter_Site,19/03/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1699,Chatter_Site,20/03/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,False
1700,Chatter_Site,20/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1701,Chatter_Site,20/03/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
1702,Chatter_Site,20/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1703,Chatter_Site,20/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1704,Chatter_Site,20/03/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1705,Chatter_Site,20/03/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1706,Chatter_Site,20/03/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1707,Chatter_Site,20/03/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1708,Chatter_Site,20/03/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
1709,Chatter_Site,20/03/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1710,Chatter_Site,20/03/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1711,Chatter_Site,21/03/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,False
1712,Chatter_Site,21/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1713,Chatter_Site,21/03/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1714,Chatter_Site,21/03/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
1715,Chatter_Site,21/03/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1716,Chatter_Site,21/03/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1717,Chatter_Site,21/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1718,Chatter_Site,21/03/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1719,Chatter_Site,21/03/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
1720,Chatter_Site,21/03/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
1721,Chatter_Site,21/03/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1722,Chatter_Site,21/03/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1723,Chatter_Site,21/03/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1724,Chatter_Site,21/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1725,Chatter_Site,21/03/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
1726,Chatter_Site,22/03/2024 00:00:19,Off,Good,Current Data,,,Sensor,False
1727,Chatter_Site,22/03/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1728,Chatter_Site,22/03/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
1729,Chatter_Site,22/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1730,Chatter_Site,22/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1731,Chatter_Site,22/03/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1732,Chatter_Site,22/03/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1733,Chatter_Site,22/03/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1734,Chatter_Site,22/03/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1735,Chatter_Site,22/03/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1736,Chatter_Site,23/03/2024 00:00:19,Off,Good,Current Data,,,Sensor,False
1737,Chatter_Site,23/03/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1738,Chatter_Site,23/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1739,Chatter_Site,23/03/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1740,Chatter_Site,23/03/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
1741,Chatter_Site,23/03/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1742,Chatter_Site,23/03/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
1743,Chatter_Site,23/03/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1744,Chatter_Site,23/03/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
1745,Chatter_Site,23/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1746,Chatter_Site,24/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,False
1747,Chatter_Site,24/03/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1748,Chatter_Site,24/03/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1749,Chatter_Site,24/03/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
1750,Chatter_Site,24/03/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
1751,Chatter_Site,24/03/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
1752,Chatter_Site,24/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1753,Chatter_Site,25/03/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,False
1754,Chatter_Site,25/03/2024 00:00:18,Off,Good,Current Data,,,Sensor,True
1755,Chatter_Site,25/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1756,Chatter_Site,25/03/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1757,Chatter_Site,25/03/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
1758,Chatter_Site,25/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1759,Chatter_Site,25/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1760,Chatter_Site,25/03/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1761,Chatter_Site,25/03/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1762,Chatter_Site,26/03/2024 00:00:05,Off,Good,Current Data,,,Sensor,False
1763,Chatter_Site,26/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1764,Chatter_Site,26/03/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1765,Chatter_Site,26/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1766,Chatter_Site,26/03/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1767,Chatter_Site,26/03/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1768,Chatter_Site,26/03/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1769,Chatter_Site,26/03/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
1770,Chatter_Site,26/03/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1771,Chatter_Site,27/03/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,False
1772,Chatter_Site,27/03/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1773,Chatter_Site,27/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1774,Chatter_Site,27/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1775,Chatter_Site,27/03/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1776,Chatter_Site,27/03/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
1777,Chatter_Site,27/03/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1778,Chatter_Site,27/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1779,Chatter_Site,27/03/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1780,Chatter_Site,28/03/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,False
1781,Chatter_Site,28/03/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
1782,Chatter_Site,28/03/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1783,Chatter_Site,28/03/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1784,Chatter_Site,28/03/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1785,Chatter_Site,28/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1786,Chatter_Site,28/03/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1787,Chatter_Site,28/03/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1788,Chatter_Site,28/03/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1789,Chatter_Site,28/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1790,Chatter_Site,28/03/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1791,Chatter_Site,28/03/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1792,Chatter_Site,29/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,False
1793,Chatter_Site,29/03/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
1794,Chatter_Site,29/03/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1795,Chatter_Site,29/03/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1796,Chatter_Site,29/03/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1797,Chatter_Site,29/03/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1798,Chatter_Site,29/03/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
1799,Chatter_Site,29/03/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
1800,Chatter_Site,29/03/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1801,Chatter_Site,29/03/2024 00:00:18,Off,Good,Current Data,,,Sensor,True
1802,Chatter_Site,29/03/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1803,Chatter_Site,29/03/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1804,Chatter_Site,30/03/2024 00:00:11,Off,Good,Current Data,,,Sensor,False
1805,Chatter_Site,30/03/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
1806,Chatter_Site,30/03/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1807,Chatter_Site,30/03/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1808,Chatter_Site,30/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1809,Chatter_Site,30/03/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1810,Chatter_Site,30/03/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
1811,Chatter_Site,30/03/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
1812,Chatter_Site,31/03/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,False
1813,Chatter_Site,31/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1814,Chatter_Site,31/03/2024 00:00:19,In Operation,Good,Current Data,,,Sensor,True
1815,Chatter_Site,31/03/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
1816,Chatter_Site,31/03/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1817,Chatter_Site,31/03/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
1818,Chatter_Site,31/03/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1819,Chatter_Site,31/03/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1820,Chatter_Site,31/03/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1821,Chatter_Site,01/04/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,False
1822,Chatter_Site,01/04/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
1823,Chatter_Site,01/04/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1824,Chatter_Site,01/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1825,Chatter_Site,01/04/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1826,Chatter_Site,01/04/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1827,Chatter_Site,01/04/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1828,Chatter_Site,01/04/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
1829,Chatter_Site,01/04/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1830,Chatter_Site,01/04/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1831,Chatter_Site,01/04/2024 00:00:17,In Operation,Good,Current Data,,,Sensor,True
1832,Chatter_Site,01/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1833,Chatter_Site,01/04/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
1834,Chatter_Site,01/04/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1835,Chatter_Site,01/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1836,Chatter_Site,02/04/2024 00:00:30,Off,Good,Current Data,,,Sensor,False
1837,Chatter_Site,02/04/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1838,Chatter_Site,02/04/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1839,Chatter_Site,02/04/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1840,Chatter_Site,02/04/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
1841,Chatter_Site,02/04/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1842,Chatter_Site,02/04/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1843,Chatter_Site,02/04/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1844,Chatter_Site,02/04/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1845,Chatter_Site,03/04/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,False
1846,Chatter_Site,03/04/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1847,Chatter_Site,03/04/2024 00:00:19,In Operation,Good,Current Data,,,Sensor,True
1848,Chatter_Site,03/04/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
1849,Chatter_Site,03/04/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1850,Chatter_Site,03/04/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1851,Chatter_Site,03/04/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1852,Chatter_Site,03/04/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
