ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,real_point
2160,Stable_Site,21/03/2024 14:25:08,Off,Good,Current Data,,,Sensor,True
2161,Stable_Site,21/03/2024 14:27:56,In Operation,Good,Current Data,,,Sensor,True
2162,Stable_Site,21/03/2024 14:30:04,Off,Good,Current Data,,,Sensor,True
2163,Stable_Site,21/03/2024 14:32:59,In Operation,Good,Current Data,,,Sensor,True
2164,Stable_Site,21/03/2024 14:35:13,Off,Good,Current Data,,,Sensor,True
2165,Stable_Site,21/03/2024 14:37:08,In Operation,Good,Current Data,,,Sensor,True
2166,Stable_Site,21/03/2024 14:39:38,Off,Good,Current Data,,,Sensor,True
2167,Stable_Site,21/03/2024 14:42:36,In Operation,Good,Current Data,,,Sensor,True
2168,Stable_Site,21/03/2024 14:44:51,Off,Good,Current Data,,,Sensor,True
2169,Stable_Site,21/03/2024 14:46:32,In Operation,Good,Current Data,,,Sensor,True
2170,Stable_Site,21/03/2024 14:48:27,Off,Good,Current Data,,,Sensor,True
2171,Stable_Site,21/03/2024 14:50:54,In Operation,Good,Current Data,,,Sensor,True
2172,Stable_Site,21/03/2024 14:52:53,Off,Good,Current Data,,,Sensor,True
2173,Stable_Site,21/03/2024 14:55:07,In Operation,Good,Current Data,,,Sensor,True
2174,Stable_Site,22/03/2024 23:17:27,Off,Good,Current Data,,,Sensor,True
2175,Stable_Site,22/03/2024 23:20:05,In Operation,Good,Current Data,,,Sensor,True
2176,Stable_Site,22/03/2024 23:22:07,Off,Good,Current Data,,,Sensor,True
2177,Stable_Site,22/03/2024 23:24:21,In Operation,Good,Current Data,,,Sensor,True
2178,Stable_Site,22/03/2024 23:26:45,Off,Good,Current Data,,,Sensor,True
2179,Stable_Site,22/03/2024 23:28:31,In Operation,Good,Current Data,,,Sensor,True
2180,Stable_Site,22/03/2024 23:30:52,Off,Good,Current Data,,,Sensor,True
2181,Stable_Site,22/03/2024 23:32:54,In Operation,Good,Current Data,,,Sensor,True
2182,Stable_Site,22/03/2024 23:34:40,Off,Good,Current Data,,,Sensor,True
2183,Stable_Site,22/03/2024 23:36:29,In Operation,Good,Current Data,,,Sensor,True
2184,Stable_Site,23/03/2024 19:23:01,In Operation,Good,Current Data,,,Sensor,True
2185,Stable_Site,23/03/2024 19:25:12,Off,Good,Current Data,,,Sensor,True
2186,Stable_Site,23/03/2024 19:28:10,In Operation,Good,Current Data,,,Sensor,True
2187,Stable_Site,23/03/2024 19:31:05,Off,Good,Current Data,,,Sensor,True
2188,Stable_Site,23/03/2024 19:33:43,In Operation,Good,Current Data,,,Sensor,True
2189,Stable_Site,23/03/2024 19:36:39,Off,Good,Current Data,,,Sensor,True
2190,Stable_Site,23/03/2024 19:39:20,In Operation,Good,Current Data,,,Sensor,True
2191,Stable_Site,23/03/2024 19:41:24,Off,Good,Current Data,,,Sensor,True
2192,Stable_Site,23/03/2024 19:43:43,In Operation,Good,Current Data,,,Sensor,True
2193,Stable_Site,23/03/2024 19:46:12,Off,Good,Current Data,,,Sensor,True
2194,Stable_Site,24/03/2024 14:07:00,In Operation,Good,Current Data,,,Sensor,True
2195,Stable_Site,24/03/2024 14:09:39,Off,Good,Current Data,,,Sensor,True
2196,Stable_Site,24/03/2024 14:12:19,In Operation,Good,Current Data,,,Sensor,True
2197,Stable_Site,24/03/2024 14:14:54,Off,Good,Current Data,,,Sensor,True
2198,Stable_Site,24/03/2024 14:17:46,In Operation,Good,Current Data,,,Sensor,True
2199,Stable_Site,24/03/2024 14:19:38,Off,Good,Current Data,,,Sensor,True
2200,Stable_Site,24/03/2024 14:22:04,In Operation,Good,Current Data,,,Sensor,True
2201,Stable_Site,24/03/2024 14:24:48,Off,Good,Current Data,,,Sensor,True
2202,Stable_Site,24/03/2024 14:27:20,In Operation,Good,Current Data,,,Sensor,True
2203,Stable_Site,24/03/2024 14:29:38,Off,Good,Current Data,,,Sensor,True
2204,Stable_Site,25/03/2024 10:22:15,Off,Good,Current Data,,,Sensor,True
2205,Stable_Site,25/03/2024 10:24:11,In Operation,Good,Current Data,,,Sensor,True
2206,Stable_Site,25/03/2024 10:27:06,Off,Good,Current Data,,,Sensor,True
2207,Stable_Site,25/03/2024 10:29:51,In Operation,Good,Current Data,,,Sensor,True
2208,Stable_Site,25/03/2024 10:31:49,Off,Good,Current Data,,,Sensor,True
2209,Stable_Site,25/03/2024 10:33:55,In Operation,Good,Current Data,,,Sensor,True
2210,Stable_Site,25/03/2024 10:36:32,Off,Good,Current Data,,,Sensor,True
2211,Stable_Site,25/03/2024 10:39:18,In Operation,Good,Current Data,,,Sensor,True
2212,Stable_Site,25/03/2024 10:41:39,Off,Good,Current Data,,,Sensor,True
2213,Stable_Site,25/03/2024 10:44:33,In Operation,Good,Current Data,,,Sensor,True
2214,Stable_Site,25/03/2024 10:46:31,Off,Good,Current Data,,,Sensor,True
2215,Stable_Site,25/03/2024 10:48:34,In Operation,Good,Current Data,,,Sensor,True
2216,Stable_Site,25/03/2024 10:51:03,Off,Good,Current Data,,,Sensor,True
2217,Stable_Site,25/03/2024 10:53:58,In Operation,Good,Current Data,,,Sensor,True
2218,Stable_Site,25/03/2024 10:56:58,Off,Good,Current Data,,,Sensor,True
2219,Stable_Site,26/03/2024 08:37:56,In Operation,Good,Current Data,,,Sensor,True
2220,Stable_Site,26/03/2024 08:40:47,Off,Good,Current Data,,,Sensor,True
2221,Stable_Site,26/03/2024 08:43:20,In Operation,Good,Current Data,,,Sensor,True
2222,Stable_Site,26/03/2024 08:46:08,Off,Good,Current Data,,,Sensor,True
2223,Stable_Site,26/03/2024 08:48:37,In Operation,Good,Current Data,,,Sensor,True
2224,Stable_Site,26/03/2024 08:50:41,Off,Good,Current Data,,,Sensor,True
2225,Stable_Site,26/03/2024 08:53:20,In Operation,Good,Current Data,,,Sensor,True
2226,Stable_Site,26/03/2024 08:55:08,Off,Good,Current Data,,,Sensor,True
2227,Stable_Site,26/03/2024 08:57:21,In Operation,Good,Current Data,,,Sensor,True
2228,Stable_Site,26/03/2024 09:00:06,Off,Good,Current Data,,,Sensor,True
2229,Stable_Site,26/03/2024 09:02:25,In Operation,Good,Current Data,,,Sensor,True
2230,Stable_Site,26/03/2024 09:04:51,Off,Good,Current Data,,,Sensor,True
2231,Stable_Site,27/03/2024 00:20:38,In Operation,Good,Current Data,,,Sensor,True
2232,Stable_Site,27/03/2024 00:23:28,Off,Good,Current Data,,,Sensor,True
2233,Stable_Site,27/03/2024 00:25:41,In Operation,Good,Current Data,,,Sensor,True
2234,Stable_Site,27/03/2024 00:27:38,Off,Good,Current Data,,,Sensor,True
2235,Stable_Site,27/03/2024 00:30:06,In Operation,Good,Current Data,,,Sensor,True
2236,Stable_Site,27/03/2024 00:32:58,Off,Good,Current Data,,,Sensor,True
2237,Stable_Site,27/03/2024 00:35:37,In Operation,Good,Current Data,,,Sensor,True
2238,Stable_Site,27/03/2024 00:38:27,Off,Good,Current Data,,,Sensor,True
2239,Stable_Site,27/03/2024 00:40:50,In Operation,Good,Current Data,,,Sensor,True
2240,Stable_Site,27/03/2024 00:43:15,Off,Good,Current Data,,,Sensor,True
2241,Stable_Site,27/03/2024 00:45:27,In Operation,Good,Current Data,,,Sensor,True
2242,Stable_Site,27/03/2024 00:47:52,Off,Good,Current Data,,,Sensor,True
2243,Stable_Site,27/03/2024 00:49:49,In Operation,Good,Current Data,,,Sensor,True
2244,Stable_Site,27/03/2024 00:52:41,Off,Good,Current Data,,,Sensor,True
2245,Stable_Site,28/03/2024 01:22:58,Off,Good,Current Data,,,Sensor,True
2246,Stable_Site,28/03/2024 01:25:29,In Operation,Good,Current Data,,,Sensor,True
2247,Stable_Site,28/03/2024 01:27:47,Off,Good,Current Data,,,Sensor,True
2248,Stable_Site,28/03/2024 01:30:09,In Operation,Good,Current Data,,,Sensor,True
2249,Stable_Site,28/03/2024 01:32:04,Off,Good,Current Data,,,Sensor,True
2250,Stable_Site,28/03/2024 01:34:47,In Operation,Good,Current Data,,,Sensor,True
2251,Stable_Site,28/03/2024 01:37:22,Off,Good,Current Data,,,Sensor,True
2252,Stable_Site,28/03/2024 01:39:30,In Operation,Good,Current Data,,,Sensor,True
2253,Stable_Site,28/03/2024 01:41:56,Off,Good,Current Data,,,Sensor,True
2254,Stable_Site,28/03/2024 01:44:29,In Operation,Good,Current Data,,,Sensor,True
2255,Stable_Site,29/03/2024 14:13:03,In Operation,Good,Current Data,,,Sensor,True
2256,Stable_Site,29/03/2024 14:16:03,Off,Good,Current Data,,,Sensor,True
2257,Stable_Site,29/03/2024 14:18:15,In Operation,Good,Current Data,,,Sensor,True
2258,Stable_Site,29/03/2024 14:20:25,Off,Good,Current Data,,,Sensor,True
2259,Stable_Site,29/03/2024 14:23:12,In Operation,Good,Current Data,,,Sensor,True
2260,Stable_Site,29/03/2024 14:26:06,Off,Good,Current Data,,,Sensor,True
2261,Stable_Site,29/03/2024 14:28:49,In Operation,Good,Current Data,,,Sensor,True
2262,Stable_Site,29/03/2024 14:31:13,Off,Good,Current Data,,,Sensor,True
2263,Stable_Site,29/03/2024 14:34:08,In Operation,Good,Current Data,,,Sensor,True
2264,Stable_Site,29/03/2024 14:36:13,Off,Good,Current Data,,,Sensor,True
2265,Stable_Site,30/03/2024 11:26:05,In Operation,Good,Current Data,,,Sensor,True
2266,Stable_Site,30/03/2024 11:28:44,Off,Good,Current Data,,,Sensor,True
2267,Stable_Site,30/03/2024 11:31:40,In Operation,Good,Current Data,,,Sensor,True
2268,Stable_Site,30/03/2024 11:33:33,Off,Good,Current Data,,,Sensor,True
2269,Stable_Site,30/03/2024 11:36:24,In Operation,Good,Current Data,,,Sensor,True
2270,Stable_Site,30/03/2024 11:39:21,Off,Good,Current Data,,,Sensor,True
2271,Stable_Site,30/03/2024 11:41:10,In Operation,Good,Current Data,,,Sensor,True
2272,Stable_Site,30/03/2024 11:43:54,Off,Good,Current Data,,,Sensor,True
2273,Stable_Site,30/03/2024 11:46:47,In Operation,Good,Current Data,,,Sensor,True
2274,Stable_Site,30/03/2024 11:48:47,Off,Good,Current Data,,,Sensor,True
2275,Stable_Site,30/03/2024 11:51:16,In Operation,Good,Current Data,,,Sensor,True
2276,Stable_Site,30/03/2024 11:53:24,Off,Good,Current Data,,,Sensor,True
2277,Stable_Site,30/03/2024 11:56:20,In Operation,Good,Current Data,,,Sensor,True
2278,Stable_Site,30/03/2024 11:59:06,Off,Good,Current Data,,,Sensor,True
2279,Stable_Site,30/03/2024 12:01:23,In Operation,Good,Current Data,,,Sensor,True
2280,Stable_Site,31/03/2024 13:40:42,In Operation,Good,Current Data,,,Sensor,True
2281,Stable_Site,31/03/2024 13:42:23,Off,Good,Current Data,,,Sensor,True
2282,Stable_Site,31/03/2024 13:45:06,In Operation,Good,Current Data,,,Sensor,True
2283,Stable_Site,31/03/2024 13:47:05,Off,Good,Current Data,,,Sensor,True
2284,Stable_Site,31/03/2024 13:48:48,In Operation,Good,Current Data,,,Sensor,True
2285,Stable_Site,31/03/2024 13:50:44,Off,Good,Current Data,,,Sensor,True
2286,Stable_Site,31/03/2024 13:53:26,In Operation,Good,Current Data,,,Sensor,True
2287,Stable_Site,31/03/2024 13:55:54,Off,Good,Current Data,,,Sensor,True
2288,Stable_Site,31/03/2024 13:58:51,In Operation,Good,Current Data,,,Sensor,True
2289,Stable_Site,31/03/2024 14:00:53,Off,Good,Current Data,,,Sensor,True
2290,Stable_Site,01/04/2024 02:52:01,In Operation,Good,Current Data,,,Sensor,True
2291,Stable_Site,01/04/2024 02:54:37,Off,Good,Current Data,,,Sensor,True
2292,Stable_Site,01/04/2024 02:57:15,In Operation,Good,Current Data,,,Sensor,True
2293,Stable_Site,01/04/2024 02:59:02,Off,Good,Current Data,,,Sensor,True
2294,Stable_Site,01/04/2024 03:00:50,In Operation,Good,Current Data,,,Sensor,True
2295,Stable_Site,01/04/2024 03:02:38,Off,Good,Current Data,,,Sensor,True
2296,Stable_Site,01/04/2024 03:05:21,In Operation,Good,Current Data,,,Sensor,True
2297,Stable_Site,01/04/2024 03:07:03,Off,Good,Current Data,,,Sensor,True
2298,Stable_Site,01/04/2024 03:09:56,In Operation,Good,Current Data,,,Sensor,True
2299,Stable_Site,01/04/2024 03:11:41,Off,Good,Current Data,,,Sensor,True
2300,Stable_Site,01/04/2024 03:14:02,In Operation,Good,Current Data,,,Sensor,True
2301,Stable_Site,01/04/2024 03:16:39,Off,Good,Current Data,,,Sensor,True
2302,Stable_Site,01/04/2024 03:19:18,In Operation,Good,Current Data,,,Sensor,True
2303,Stable_Site,01/04/2024 03:21:51,Off,Good,Current Data,,,Sensor,True
2304,Stable_Site,01/04/2024 03:24:02,In Operation,Good,Current Data,,,Sensor,True
2305,Stable_Site,02/04/2024 02:05:58,In Operation,Good,Current Data,,,Sensor,True
2306,Stable_Site,02/04/2024 02:07:48,Off,Good,Current Data,,,Sensor,True
2307,Stable_Site,02/04/2024 02:10:28,In Operation,Good,Current Data,,,Sensor,True
2308,Stable_Site,02/04/2024 02:12:56,Off,Good,Current Data,,,Sensor,True
2309,Stable_Site,02/04/2024 02:15:11,In Operation,Good,Current Data,,,Sensor,True
2310,Stable_Site,02/04/2024 02:17:48,Off,Good,Current Data,,,Sensor,True
2311,Stable_Site,02/04/2024 02:19:38,In Operation,Good,Current Data,,,Sensor,True
2312,Stable_Site,02/04/2024 02:22:15,Off,Good,Current Data,,,Sensor,True
2313,Stable_Site,02/04/2024 02:24:54,In Operation,Good,Current Data,,,Sensor,True
2314,Stable_Site,02/04/2024 02:27:49,Off,Good,Current Data,,,Sensor,True
2315,Stable_Site,02/04/2024 02:30:16,In Operation,Good,Current Data,,,Sensor,True
2316,Stable_Site,02/04/2024 02:31:59,Off,Good,Current Data,,,Sensor,True
2317,Stable_Site,03/04/2024 22:05:39,Off,Good,Current Data,,,Sensor,True
2318,Stable_Site,03/04/2024 22:07:32,In Operation,Good,Current Data,,,Sensor,True
2319,Stable_Site,03/04/2024 22:09:44,Off,Good,Current Data,,,Sensor,True
2320,Stable_Site,03/04/2024 22:11:38,In Operation,Good,Current Data,,,Sensor,True
2321,Stable_Site,03/04/2024 22:13:59,Off,Good,Current Data,,,Sensor,True
2322,Stable_Site,03/04/2024 22:15:55,In Operation,Good,Current Data,,,Sensor,True
2323,Stable_Site,03/04/2024 22:18:27,Off,Good,Current Data,,,Sensor,True
2324,Stable_Site,03/04/2024 22:20:18,In Operation,Good,Current Data,,,Sensor,True
2325,Stable_Site,03/04/2024 22:22:27,Off,Good,Current Data,,,Sensor,True
2326,Stable_Site,03/04/2024 22:25:15,In Operation,Good,Current Data,,,Sensor,True
2327,Stable_Site,03/04/2024 22:27:28,Off,Good,Current Data,,,Sensor,True
2328,Stable_Site,03/04/2024 22:29:10,In Operation,Good,Current Data,,,Sensor,True
2329,Stable_Site,03/04/2024 22:31:28,Off,Good,Current Data,,,Sensor,True
2330,Stable_Site,03/04/2024 22:33:23,In Operation,Good,Current Data,,,Sensor,True
2331,Stable_Site,03/04/2024 22:36:14,Off,Good,Current Data,,,Sensor,True
2332,Stable_Site,04/04/2024 11:17:17,In Operation,Good,Current Data,,,Sensor,True
2333,Stable_Site,04/04/2024 11:20:08,Off,Good,Current Data,,,Sensor,True
2334,Stable_Site,04/04/2024 11:22:31,In Operation,Good,Current Data,,,Sensor,True
2335,Stable_Site,04/04/2024 11:25:10,Off,Good,Current Data,,,Sensor,True
2336,Stable_Site,04/04/2024 11:27:24,In Operation,Good,Current Data,,,Sensor,True
2337,Stable_Site,04/04/2024 11:29:09,Off,Good,Current Data,,,Sensor,True
2338,Stable_Site,04/04/2024 11:31:05,In Operation,Good,Current Data,,,Sensor,True
2339,Stable_Site,04/04/2024 11:33:23,Off,Good,Current Data,,,Sensor,True
2340,Stable_Site,04/04/2024 11:35:13,In Operation,Good,Current Data,,,Sensor,True
2341,Stable_Site,04/04/2024 11:38:13,Off,Good,Current Data,,,Sensor,True
2342,Stable_Site,04/04/2024 11:40:20,In Operation,Good,Current Data,,,Sensor,True
2343,Stable_Site,04/04/2024 11:42:00,Off,Good,Current Data,,,Sensor,True
2344,Stable_Site,04/04/2024 11:44:49,In Operation,Good,Current Data,,,Sensor,True
2345,Stable_Site,04/04/2024 11:47:40,Off,Good,Current Data,,,Sensor,True
2346,Stable_Site,05/04/2024 01:01:17,In Operation,Good,Current Data,,,Sensor,True
2347,Stable_Site,05/04/2024 01:03:03,Off,Good,Current Data,,,Sensor,True
2348,Stable_Site,05/04/2024 01:05:53,In Operation,Good,Current Data,,,Sensor,True
2349,Stable_Site,05/04/2024 01:08:32,Off,Good,Current Data,,,Sensor,True
2350,Stable_Site,05/04/2024 01:10:49,In Operation,Good,Current Data,,,Sensor,True
2351,Stable_Site,05/04/2024 01:13:05,Off,Good,Current Data,,,Sensor,True
2352,Stable_Site,05/04/2024 01:15:06,In Operation,Good,Current Data,,,Sensor,True
2353,Stable_Site,05/04/2024 01:17:28,Off,Good,Current Data,,,Sensor,True
2354,Stable_Site,05/04/2024 01:19:25,In Operation,Good,Current Data,,,Sensor,True
2355,Stable_Site,05/04/2024 01:21:59,Off,Good,Current Data,,,Sensor,True
2356,Stable_Site,05/04/2024 01:24:27,In Operation,Good,Current Data,,,Sensor,True
2357,Stable_Site,05/04/2024 01:26:35,Off,Good,Current Data,,,Sensor,True
2358,Stable_Site,05/04/2024 01:28:30,In Operation,Good,Current Data,,,Sensor,True
2359,Stable_Site,06/04/2024 17:52:38,Off,Good,Current Data,,,Sensor,True
2360,Stable_Site,06/04/2024 17:54:42,In Operation,Good,Current Data,,,Sensor,True
2361,Stable_Site,06/04/2024 17:56:56,Off,Good,Current Data,,,Sensor,True
2362,Stable_Site,06/04/2024 17:59:45,In Operation,Good,Current Data,,,Sensor,True
2363,Stable_Site,06/04/2024 18:01:46,Off,Good,Current Data,,,Sensor,True
2364,Stable_Site,06/04/2024 18:04:04,In Operation,Good,Current Data,,,Sensor,True
2365,Stable_Site,06/04/2024 18:06:59,Off,Good,Current Data,,,Sensor,True
2366,Stable_Site,06/04/2024 18:09:23,In Operation,Good,Current Data,,,Sensor,True
2367,Stable_Site,06/04/2024 18:12:18,Off,Good,Current Data,,,Sensor,True
2368,Stable_Site,06/04/2024 18:14:16,In Operation,Good,Current Data,,,Sensor,True
2369,Stable_Site,06/04/2024 18:17:15,Off,Good,Current Data,,,Sensor,True
2370,Stable_Site,06/04/2024 18:18:58,In Operation,Good,Current Data,,,Sensor,True
2371,Stable_Site,06/04/2024 18:21:55,Off,Good,Current Data,,,Sensor,True
2372,Stable_Site,06/04/2024 18:23:36,In Operation,Good,Current Data,,,Sensor,True
2373,Stable_Site,06/04/2024 18:25:29,Off,Good,Current Data,,,Sensor,True
2374,Stable_Site,07/04/2024 06:59:48,In Operation,Good,Current Data,,,Sensor,True
2375,Stable_Site,07/04/2024 07:02:30,Off,Good,Current Data,,,Sensor,True
2376,Stable_Site,07/04/2024 07:05:06,In Operation,Good,Current Data,,,Sensor,True
2377,Stable_Site,07/04/2024 07:06:50,Off,Good,Current Data,,,Sensor,True
2378,Stable_Site,07/04/2024 07:09:05,In Operation,Good,Current Data,,,Sensor,True
2379,Stable_Site,07/04/2024 07:11:53,Off,Good,Current Data,,,Sensor,True
2380,Stable_Site,07/04/2024 07:14:29,In Operation,Good,Current Data,,,Sensor,True
2381,Stable_Site,07/04/2024 07:17:01,Off,Good,Current Data,,,Sensor,True
2382,Stable_Site,07/04/2024 07:19:08,In Operation,Good,Current Data,,,Sensor,True
2383,Stable_Site,07/04/2024 07:21:27,Off,Good,Current Data,,,Sensor,True
2384,Stable_Site,07/04/2024 07:23:13,In Operation,Good,Current Data,,,Sensor,True
2385,Stable_Site,08/04/2024 00:25:26,Off,Good,Current Data,,,Sensor,True
2386,Stable_Site,08/04/2024 00:28:05,In Operation,Good,Current Data,,,Sensor,True
2387,Stable_Site,08/04/2024 00:31:05,Off,Good,Current Data,,,Sensor,True
2388,Stable_Site,08/04/2024 00:33:48,In Operation,Good,Current Data,,,Sensor,True
2389,Stable_Site,08/04/2024 00:36:16,Off,Good,Current Data,,,Sensor,True
2390,Stable_Site,08/04/2024 00:39:09,In Operation,Good,Current Data,,,Sensor,True
2391,Stable_Site,08/04/2024 00:41:56,Off,Good,Current Data,,,Sensor,True
2392,Stable_Site,08/04/2024 00:44:54,In Operation,Good,Current Data,,,Sensor,True
2393,Stable_Site,08/04/2024 00:46:47,Off,Good,Current Data,,,Sensor,True
2394,Stable_Site,08/04/2024 00:48:46,In Operation,Good,Current Data,,,Sensor,True
2395,Stable_Site,09/04/2024 13:56:40,In Operation,Good,Current Data,,,Sensor,True
2396,Stable_Site,09/04/2024 13:59:00,Off,Good,Current Data,,,Sensor,True
2397,Stable_Site,09/04/2024 14:01:42,In Operation,Good,Current Data,,,Sensor,True
2398,Stable_Site,09/04/2024 14:04:10,Off,Good,Current Data,,,Sensor,True
2399,Stable_Site,09/04/2024 14:06:54,In Operation,Good,Current Data,,,Sensor,True
2400,Stable_Site,09/04/2024 14:09:04,Off,Good,Current Data,,,Sensor,True
2401,Stable_Site,09/04/2024 14:11:51,In Operation,Good,Current Data,,,Sensor,True
2402,Stable_Site,09/04/2024 14:13:48,Off,Good,Current Data,,,Sensor,True
2403,Stable_Site,09/04/2024 14:16:16,In Operation,Good,Current Data,,,Sensor,True
2404,Stable_Site,09/04/2024 14:18:52,Off,Good,Current Data,,,Sensor,True
2405,Stable_Site,09/04/2024 14:21:32,In Operation,Good,Current Data,,,Sensor,True
2406,Stable_Site,09/04/2024 14:24:26,Off,Good,Current Data,,,Sensor,True
2407,Stable_Site,09/04/2024 14:26:34,In Operation,Good,Current Data,,,Sensor,True
2408,Stable_Site,10/04/2024 05:22:41,In Operation,Good,Current Data,,,Sensor,True
2409,Stable_Site,10/04/2024 05:25:30,Off,Good,Current Data,,,Sensor,True
2410,Stable_Site,10/04/2024 05:27:28,In Operation,Good,Current Data,,,Sensor,True
2411,Stable_Site,10/04/2024 05:29:24,Off,Good,Current Data,,,Sensor,True
2412,Stable_Site,10/04/2024 05:32:15,In Operation,Good,Current Data,,,Sensor,True
2413,Stable_Site,10/04/2024 05:34:17,Off,Good,Current Data,,,Sensor,True
2414,Stable_Site,10/04/2024 05:36:55,In Operation,Good,Current Data,,,Sensor,True
2415,Stable_Site,10/04/2024 05:39:34,Off,Good,Current Data,,,Sensor,True
2416,Stable_Site,10/04/2024 05:42:15,In Operation,Good,Current Data,,,Sensor,True
2417,Stable_Site,10/04/2024 05:44:43,Off,Good,Current Data,,,Sensor,True
2418,Stable_Site,10/04/2024 05:47:37,In Operation,Good,Current Data,,,Sensor,True
2419,Stable_Site,10/04/2024 05:49:42,Off,Good,Current Data,,,Sensor,True
2420,Stable_Site,11/04/2024 22:08:42,In Operation,Good,Current Data,,,Sensor,True
2421,Stable_Site,11/04/2024 22:10:22,Off,Good,Current Data,,,Sensor,True
2422,Stable_Site,11/04/2024 22:13:02,In Operation,Good,Current Data,,,Sensor,True
2423,Stable_Site,11/04/2024 22:14:43,Off,Good,Current Data,,,Sensor,True
